nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Godfrey,D,B;Dd;Ds,ATA,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Bakker,D,E,ATA,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Urbanski,C,C;W;T,MON,12,5.88,6.0,1,0,0,0,0,3,0,2024-25
Baselli,C,M;C,COM,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Kone B.,C,M;C,COM,1,6.0,6.0,0,0,0,0,0,1,0,2024-25
Haas,C,M;C,EMP,6,6.08,6.0,0,0,0,0,0,1,0,2024-25
Sommariva,P,Por,GEN,1,7.0,6.0,0,1,0,0,0,0,0,2024-25
Ankeye,A,Pc,GEN,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Pavard,D,Dd;Dc,INT,22,6.05,6.0,0,0,0,0,1,4,0,2024-25
Rovella,C,M;C,LAZ,33,6.11,6.0,0,0,0,0,3,13,0,2024-25
Ciurria,C,E;W,MON,17,5.79,6.0,1,0,0,0,1,1,0,2024-25
Pessina,C,M;C,MON,11,6.09,6.0,0,0,0,0,0,2,0,2024-25
Dahl,D,Ds;E,ROM,2,6.0,6.0,0,0,0,0,0,0,0,2024-25
Zemura,D,Ds;E,UDI,21,5.81,6.0,1,0,0,0,2,2,0,2024-25
Adzic,C,T,JUV,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Liberali,C,W;T,MIL,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Raimondo,A,Pc,VEN,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Coulibaly L.,C,M;C,LEC,37,5.96,6.0,1,0,0,0,0,3,0,2024-25
Palestra,D,E,ATA,3,6.0,6.0,0,0,0,0,0,0,0,2024-25
Abankwah,D,Dd;Dc,UDI,2,6.25,6.0,0,0,0,0,0,1,0,2024-25
Abdulhamid,D,Dd;E,ROM,4,5.75,6.0,0,0,0,0,1,0,0,2024-25
Vlahovic V.,A,Pc,ATA,2,6.0,6.0,0,0,0,0,0,0,0,2024-25
Ahanor,D,B;Ds;E,GEN,6,6.0,6.0,0,0,0,0,0,0,0,2024-25
Martins K.,C,E;W,MON,6,5.92,6.0,0,0,0,0,1,1,0,2024-25
Kasa,C,M;C,GEN,3,6.0,6.0,0,0,0,0,0,0,0,2024-25
Melegoni,C,C;T,GEN,3,6.0,6.0,0,0,0,0,0,0,0,2024-25
Pereiro,C,W;T,GEN,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Veiga R.,C,M;C,JUV,13,6.08,6.0,0,0,0,0,0,2,0,2024-25
Nelsson,D,Dc,ROM,4,6.0,6.0,0,0,0,0,0,0,0,2024-25
Salah-Eddine,D,Ds;E,ROM,2,5.5,6.0,0,0,0,0,1,0,0,2024-25
Kovalenko,C,C;T,EMP,3,6.0,6.0,0,0,0,0,0,0,0,2024-25
Perciun,C,T,TOR,2,6.0,6.0,0,0,0,0,0,0,0,2024-25
Cacciamani,C,W;A,TOR,1,6.0,6.0,0,0,0,0,0,0,0,2024-25
Kolasinac,D,B;Ds;E,ATA,23,6.13,5.98,0,0,0,0,2,7,0,2024-25
Haps,D,Ds;E,VEN,22,5.86,5.98,1,0,0,0,1,3,0,2024-25
Yeboah J.,C,W;T,VEN,28,5.91,5.98,1,0,0,0,2,6,0,2024-25
Felici,C,E;W,CAG,18,5.83,5.97,0,0,0,0,3,1,0,2024-25
Baschirotto,D,Dd;Dc,LEC,38,5.86,5.97,2,0,0,0,0,3,0,2024-25
Ilic,C,C,TOR,16,5.91,5.97,1,0,0,0,0,4,0,2024-25
Idzes,D,Dc,VEN,35,5.96,5.97,1,0,0,0,0,5,0,2024-25
Engelhardt,C,M;C,COM,16,5.81,5.97,1,0,0,0,1,3,0,2024-25
Ranieri L.,D,Ds;Dc,FIO,36,5.92,5.96,1,0,0,0,2,7,0,2024-25
Zanoli,D,Dd;E,GEN,27,5.91,5.96,1,0,0,0,0,3,0,2024-25
Payero,C,C,UDI,25,5.9,5.96,1,0,0,0,1,5,0,2024-25
Berisha M.,C,C;T,LEC,14,6.07,5.96,0,0,0,0,1,5,0,2024-25
Bernede,C,M;C,VER,12,5.79,5.96,1,0,0,0,0,2,0,2024-25
Gila,D,Dc,LAZ,32,6.05,5.95,1,0,0,0,0,8,0,2024-25
Duda,C,M;C,VER,28,5.98,5.95,1,0,0,0,3,10,2,2024-25
Kastanos,C,C;T,VER,22,5.89,5.95,1,0,0,0,0,4,0,2024-25
Doumbia I.,C,M;C,VEN,19,5.95,5.95,0,0,0,0,0,0,0,2024-25
Beukema,D,Dc,BOL,34,5.93,5.94,0,0,0,0,1,1,0,2024-25
Ramadani,C,M;C,LEC,27,5.85,5.94,1,0,0,0,1,3,0,2024-25
Zarraga,C,M;C,UDI,18,5.78,5.94,1,0,0,0,0,0,0,2024-25
Ekong,A,A,EMP,8,5.94,5.94,0,0,0,0,0,1,0,2024-25
Njie,A,A,TOR,9,6.0,5.94,0,0,0,0,0,1,0,2024-25
Perrone,C,M;C,COM,25,5.94,5.94,0,0,0,0,3,6,0,2024-25
Comuzzo,D,Dc,FIO,28,5.91,5.93,1,0,0,0,0,5,0,2024-25
Kouame',A,A,EMP,22,5.77,5.93,1,0,0,0,1,1,0,2024-25
Maripan,D,Dc,TOR,28,5.93,5.93,1,0,0,0,0,4,1,2024-25
Camarda,A,Pc,MIL,6,5.92,5.92,0,0,0,0,0,0,0,2024-25
Camara D.,C,C;T,PAR,13,6.04,5.92,0,0,0,0,0,3,0,2024-25
Sergi Roberto,D,E;M,COM,12,6.0,5.92,0,0,0,0,1,4,0,2024-25
Rebic,A,A,LEC,18,5.89,5.92,1,0,0,0,0,3,1,2024-25
Van Der Brempt,D,Dd;E,COM,18,5.94,5.92,0,0,0,0,1,3,0,2024-25
Hummels,D,Dc,ROM,13,6.12,5.92,0,0,0,0,0,1,0,2024-25
Adopo,C,M;C,CAG,34,5.87,5.91,1,0,0,0,1,3,1,2024-25
Gyasi,C,W,EMP,37,5.84,5.91,2,0,0,0,1,5,0,2024-25
Romagnoli,D,Dc,LAZ,32,5.84,5.91,2,0,0,0,0,4,2,2024-25
Kossounou,D,Dd;Dc,ATA,17,5.94,5.91,0,0,0,0,0,1,0,2024-25
Mutandwa,A,Pc,CAG,5,5.9,5.9,0,0,0,0,0,0,0,2024-25
Sabelli,D,Dd;Ds;E,GEN,30,5.87,5.9,0,0,0,0,2,3,0,2024-25
Le Fee,C,C;T,ROM,5,6.0,5.9,0,0,0,0,0,1,0,2024-25
Crnigoj,C,C,VEN,5,5.9,5.9,0,0,0,0,0,0,0,2024-25
Tchatchoua,D,Dd;E,VER,36,5.76,5.9,2,0,0,0,3,6,1,2024-25
Karamoh,A,A,TOR,21,5.9,5.9,0,0,0,0,1,2,0,2024-25
Walker,D,B;Dd;E,MIL,10,5.95,5.9,0,0,0,0,0,1,0,2024-25
Toloi,D,Dc,ATA,9,5.94,5.89,0,0,0,0,0,1,0,2024-25
Castrovilli,C,C;T,MON,14,5.89,5.89,0,0,0,0,0,0,0,2024-25
Zampano,D,Dd;Ds;E,VEN,22,5.77,5.89,1,0,0,0,2,5,0,2024-25
Rocha Livramento,A,Pc,VER,22,5.8,5.89,1,0,0,0,1,2,1,2024-25
Dembele' A.,D,E,TOR,9,5.67,5.89,1,0,0,0,0,0,1,2024-25
Atta,C,M;C,UDI,23,6.0,5.89,0,0,0,0,0,5,0,2024-25
Djimsiti,D,Dc,ATA,33,5.88,5.88,1,0,0,0,2,6,0,2024-25
Henderson L.,C,C;T,EMP,34,5.91,5.88,0,0,0,0,4,10,0,2024-25
Patric,D,Dd;Dc,LAZ,8,5.62,5.88,1,0,0,0,0,2,0,2024-25
Mihaila,A,W;A,PAR,20,5.78,5.88,0,0,0,0,3,2,0,2024-25
Pellegrini Lo.,C,C;T,ROM,25,5.68,5.88,2,0,1,0,1,4,0,2024-25
Bijol,D,Dc,UDI,34,5.99,5.88,1,0,0,0,2,11,1,2024-25
Zurkowski,C,C;T,EMP,4,5.88,5.88,0,0,0,0,0,0,0,2024-25
Leoni,D,Dc,PAR,17,5.85,5.88,1,0,0,0,0,3,1,2024-25
Moreno Alb.,D,Ds;E,COM,23,5.96,5.87,0,0,0,0,0,4,0,2024-25
Bianco,C,M;C,MON,35,5.91,5.87,1,0,0,0,0,9,0,2024-25
Zappa,D,B;Dd;E,CAG,36,5.75,5.86,2,0,0,0,0,4,0,2024-25
Biraghi,D,B;Ds;E,TOR,21,5.83,5.86,1,0,0,0,0,1,0,2024-25
Lazzari,D,Dd;E,LAZ,22,5.89,5.86,0,0,0,0,1,3,0,2024-25
Sverko,D,B;Ds;E,VEN,14,5.75,5.86,1,0,0,0,0,3,0,2024-25
Coppola D.,D,Dc,VER,33,5.8,5.86,2,0,0,0,1,10,0,2024-25
Sambia,D,Dd;E,EMP,7,5.86,5.86,0,0,0,0,0,0,0,2024-25
N'Dri,A,W;A,LEC,7,5.86,5.86,0,0,0,0,0,0,0,2024-25
Dossena,D,Dc,COM,23,5.8,5.85,0,0,0,0,2,0,1,2024-25
Bani,D,Dc,GEN,20,5.92,5.85,0,0,0,0,0,3,0,2024-25
Calabria,D,Dd;E,BOL,13,5.88,5.85,0,0,0,0,1,3,0,2024-25
Valenti,D,Dc,PAR,20,5.85,5.85,1,0,0,0,0,4,1,2024-25
Almqvist,A,W;A,PAR,26,5.79,5.85,1,0,0,0,1,5,0,2024-25
Palomino,D,Dc,CAG,17,5.76,5.85,1,0,0,0,0,3,0,2024-25
Grassi,C,M;C,EMP,28,5.91,5.84,1,0,0,0,0,8,1,2024-25
Sanabria,A,Pc,TOR,22,5.7,5.84,2,0,0,0,1,2,0,2024-25
Svoboda,D,Dc,VEN,16,5.69,5.84,1,0,0,0,0,1,0,2024-25
Richardson,C,M;C,FIO,25,5.78,5.84,1,0,0,0,1,5,0,2024-25
Azzi,D,Dd;Ds;E,CAG,6,6.0,5.83,0,0,0,0,0,2,0,2024-25
Kaba,C,M;C,LEC,12,5.88,5.83,0,0,0,0,0,1,0,2024-25
Marin R.,D,Dc,NAP,3,6.0,5.83,0,0,0,0,0,1,0,2024-25
Coco,D,Dc,TOR,32,5.86,5.83,2,0,0,0,0,10,0,2024-25
Tameze,C,M;C,TOR,15,5.9,5.83,0,0,0,0,0,3,0,2024-25
Buchanan T.,C,E;W,INT,3,5.83,5.83,0,0,0,0,0,0,0,2024-25
Sanchez,A,A,UDI,9,5.83,5.83,0,0,0,0,0,0,0,2024-25
Jimenez A.,D,Dd;Ds;E,MIL,21,5.95,5.83,0,0,0,0,0,6,0,2024-25
Balotelli,A,Pc,GEN,3,6.0,5.83,0,0,0,0,0,2,0,2024-25
Candè,D,Ds;Dc,VEN,17,5.76,5.82,1,0,0,0,0,4,0,2024-25
Banda,A,W;A,LEC,13,5.77,5.81,0,0,0,0,1,1,0,2024-25
Tomori,D,Dc,MIL,18,5.86,5.81,0,0,0,0,1,2,1,2024-25
Juan Jesus,D,Ds;Dc,NAP,13,5.81,5.81,0,0,0,0,1,2,0,2024-25
Ehizibue,D,Dd;E,UDI,31,5.85,5.81,0,0,0,0,1,5,0,2024-25
Alberto Costa,D,Dd;E,JUV,8,6.0,5.81,0,0,0,0,0,3,0,2024-25
Prati,C,M;C,CAG,10,5.85,5.8,0,0,0,0,0,1,0,2024-25
Douglas Luiz,C,C,JUV,15,5.87,5.8,0,0,0,0,0,2,0,2024-25
Duncan,C,C,VEN,14,5.86,5.79,0,0,0,0,0,2,0,2024-25
Frese,D,Ds;E,VER,7,5.79,5.79,0,0,0,0,0,0,0,2024-25
Onana J.,C,M;C,GEN,7,5.86,5.79,0,0,0,0,0,1,0,2024-25
Hien,D,Dc,ATA,29,5.95,5.78,0,0,0,0,0,10,0,2024-25
Vogliacco,D,Dd;Dc,PAR,20,5.7,5.78,2,0,0,0,0,5,0,2024-25
Tchaouna,C,W,LAZ,20,5.72,5.78,1,0,0,0,0,2,1,2024-25
Loftus-Cheek,C,C;T,MIL,18,5.86,5.78,0,0,0,0,0,3,0,2024-25
Karlstrom,C,M;C,UDI,37,5.85,5.78,0,0,0,0,2,9,0,2024-25
Posch,D,Dd;Dc,ATA,13,5.81,5.77,0,0,0,0,0,1,0,2024-25
Makoumbou,C,M;C,CAG,32,5.73,5.77,0,0,0,0,3,2,1,2024-25
Bondo,C,M;C,MIL,22,5.91,5.77,0,0,0,0,0,4,1,2024-25
Folorunsho,C,C;T,FIO,13,5.96,5.77,0,0,0,0,0,5,0,2024-25
Celik,D,Dd;E,ROM,30,5.78,5.77,0,0,0,0,2,5,0,2024-25
Linetty,C,M;C,TOR,22,5.77,5.77,1,0,0,0,0,6,0,2024-25
Suslov,C,W;T,VER,31,5.84,5.76,0,0,0,0,1,5,1,2024-25
Kempf,D,Dc,COM,31,5.85,5.76,0,0,0,0,0,4,1,2024-25
Marcandalli,D,Dc,VEN,8,5.88,5.75,0,0,0,0,0,2,0,2024-25
Maleh,C,C,EMP,22,5.82,5.75,0,0,0,0,1,3,1,2024-25
Mari',D,Dc,FIO,32,5.84,5.75,0,0,0,0,0,4,1,2024-25
Circati,D,Dc,PAR,6,5.83,5.75,0,0,0,0,0,1,0,2024-25
Cyprien,C,M;C,PAR,2,5.75,5.75,0,0,0,0,0,0,0,2024-25
Altare,D,Dc,VEN,12,6.0,5.75,0,0,0,0,0,2,0,2024-25
Bjarkason,C,C;W,VEN,4,5.88,5.75,0,0,0,0,0,2,0,2024-25
Pierini,A,A,VEN,2,5.75,5.75,0,0,0,0,0,0,0,2024-25
Amrabat,C,M;C,FIO,2,5.75,5.75,0,0,0,0,0,0,0,2024-25
Maric,A,Pc,VEN,8,5.75,5.75,0,0,0,0,0,0,0,2024-25
Jean,D,Dc,LEC,18,5.75,5.75,0,0,0,0,0,0,0,2024-25
Lovik,D,Ds;E,PAR,4,5.75,5.75,0,0,0,0,0,0,0,2024-25
Smolcic I.,D,B;Dd;E,COM,8,5.81,5.75,0,0,0,0,0,2,0,2024-25
Goldaniga,D,Dc,COM,30,5.83,5.73,1,0,0,0,0,10,1,2024-25
Marianucci,D,Dc,EMP,13,5.81,5.73,0,0,0,0,0,0,1,2024-25
Veiga D.,D,Dd;E,LEC,11,5.73,5.73,0,0,0,0,0,0,0,2024-25
Valle,D,Ds;E,COM,13,5.81,5.73,0,0,0,0,0,2,0,2024-25
Pierret,C,M;C,LEC,30,5.75,5.72,0,0,0,0,0,2,0,2024-25
Balogh,D,Dc,PAR,27,5.78,5.72,0,0,0,0,1,5,0,2024-25
Sosa B.,D,E,TOR,18,5.72,5.72,0,0,0,0,0,0,0,2024-25
Bradaric,D,Ds;E,VER,27,5.72,5.72,1,0,0,0,0,6,0,2024-25
Goglichidze,D,Dd;Dc,EMP,33,5.76,5.71,0,0,0,0,1,3,1,2024-25
Zeroli,C,C;T,MON,7,5.71,5.71,0,0,0,0,0,0,0,2024-25
Meret,P,Por,NAP,34,6.32,5.71,0,25,0,2,0,0,0,2024-25
Estevez,C,M;C,PAR,12,5.79,5.71,0,0,0,0,0,2,0,2024-25
Guilbert,D,B;Dd;Ds,LEC,31,5.79,5.71,0,0,0,0,1,3,2,2024-25
Lucumi',D,Dc,BOL,32,5.83,5.7,0,0,0,0,1,8,1,2024-25
Lapadula,A,Pc,CAG,10,5.75,5.7,0,0,0,0,0,1,0,2024-25
Martinez Jo.,P,Por,INT,5,6.3,5.7,0,3,0,0,0,0,0,2024-25
Norton-Cuffy,D,Dd;E,GEN,10,5.7,5.7,0,0,0,0,0,0,0,2024-25
Carboni F.,D,Ds;E,VEN,5,5.9,5.7,0,0,0,0,0,2,0,2024-25
Gourna-Douath,C,M;C,ROM,5,5.9,5.7,0,0,0,0,0,2,0,2024-25
Aebischer,C,C;T,BOL,13,5.77,5.69,0,0,0,0,0,2,0,2024-25
Belahyane,C,M;C,LAZ,26,5.77,5.69,0,0,0,0,2,4,2,2024-25
Izzo,D,Dc,MON,28,5.75,5.68,1,0,0,0,1,12,0,2024-25
Rafia,C,C;T,LEC,18,5.78,5.67,0,0,0,0,0,4,0,2024-25
Bennacer,C,M;C,MIL,6,5.83,5.67,0,0,0,0,0,2,0,2024-25
Musah,C,C;W,MIL,26,5.69,5.67,0,0,0,0,2,5,0,2024-25
Forson O.,C,W;T,MON,6,5.67,5.67,0,0,0,0,0,0,0,2024-25
Vignato S.,C,T;A,MON,12,5.67,5.67,0,0,0,0,0,0,0,2024-25
Ngonge,A,W;A,NAP,6,5.75,5.67,0,0,0,0,0,2,0,2024-25
Benedyczak,A,A,PAR,6,5.67,5.67,0,0,0,0,0,0,0,2024-25
Faraoni,D,Dd;E,VER,6,5.67,5.67,0,0,0,0,0,0,0,2024-25
Moreno M.,D,Dc,FIO,3,5.67,5.67,0,0,0,0,0,0,0,2024-25
Pafundi,C,T;A,UDI,3,5.67,5.67,0,0,0,0,0,0,0,2024-25
Condè,C,M;C,VEN,3,5.83,5.67,0,0,0,0,0,2,0,2024-25
Oyegoke,D,B;Dd;E,VER,3,5.83,5.67,0,0,0,0,0,1,0,2024-25
Keita M.,C,M;C,PAR,28,5.73,5.66,0,0,0,0,1,4,1,2024-25
Pongracic,D,Dc,FIO,17,5.85,5.65,0,0,0,0,0,1,1,2024-25
Thorsby,C,C,GEN,27,5.78,5.65,0,0,0,0,1,5,0,2024-25
Gallo,D,Ds;E,LEC,31,5.79,5.65,0,0,0,0,2,3,1,2024-25
Pereira P.,D,Dd;E,MON,33,5.64,5.65,1,0,0,0,2,10,0,2024-25
Mazzocchi,D,E,NAP,10,5.7,5.65,0,0,0,0,0,2,0,2024-25
Walukiewicz,D,Dc,TOR,28,5.73,5.64,0,0,0,0,0,6,0,2024-25
Ndour,C,M;C,FIO,7,5.71,5.64,0,0,0,0,0,1,0,2024-25
Schingtienne,D,Dd;Dc,VEN,15,5.7,5.63,0,0,0,0,0,2,0,2024-25
Verdi,C,W;T,COM,4,5.75,5.62,0,0,0,0,0,1,0,2024-25
Carboni A.,D,Ds;Dc,MON,26,5.63,5.62,0,0,0,0,2,5,0,2024-25
Rouhi,D,Ds;E,JUV,4,5.62,5.62,0,0,0,0,0,0,0,2024-25
Kelly L.,D,Ds;Dc,JUV,12,5.67,5.62,0,0,0,0,0,1,0,2024-25
Caldirola,D,Ds;Dc,MON,14,5.75,5.61,0,0,0,0,0,4,0,2024-25
Solbakken,A,A,EMP,18,5.67,5.61,0,0,0,0,0,2,0,2024-25
Kristensen T.,D,Dc,UDI,21,5.57,5.6,1,0,0,0,0,5,0,2024-25
Gagliardini,C,M;C,MON,6,5.67,5.58,0,0,0,0,0,1,0,2024-25
Terracciano F.,D,Dd;E,MIL,7,5.71,5.57,0,0,0,0,0,3,0,2024-25
Matturro,D,Dc,GEN,12,5.62,5.54,0,0,0,0,0,2,0,2024-25
Ghilardi,D,Dc,VER,24,5.73,5.54,0,0,0,0,0,7,1,2024-25
Pedersen,D,E,TOR,23,5.61,5.54,0,0,0,0,0,3,0,2024-25
Casale,D,Dc,BOL,15,5.63,5.53,0,0,0,0,1,1,0,2024-25
Wieteska,D,Dc,CAG,5,5.6,5.5,0,0,0,0,0,1,0,2024-25
Iovine,D,Dd;E,COM,7,5.64,5.5,0,0,0,0,0,2,0,2024-25
Sala M.,D,Ds;E,LEC,6,5.67,5.5,0,0,0,0,0,3,0,2024-25
Kayode,D,Dd;Ds;E,FIO,2,5.5,5.5,0,0,0,0,0,0,0,2024-25
Barak,C,T,FIO,1,5.5,5.5,0,0,0,0,0,0,0,2024-25
Perin,P,Por,JUV,5,6.1,5.5,0,3,0,0,0,0,0,2024-25
Mandas,P,Por,LAZ,9,6.28,5.5,0,7,0,0,0,0,0,2024-25
Oudin,C,W;T,LEC,6,5.58,5.5,0,0,0,0,0,1,0,2024-25
Burnete,A,Pc,LEC,1,5.5,5.5,0,0,0,0,0,0,0,2024-25
Valoti,C,C;T,MON,1,6.0,5.5,0,0,0,0,0,1,0,2024-25
Pelmard,D,Dd;Ds;Dc,LEC,2,5.75,5.5,0,0,0,0,0,1,0,2024-25
Alidou,C,W,VER,2,5.5,5.5,0,0,0,0,0,0,0,2024-25
Siegrist,P,Por,GEN,2,6.5,5.5,0,2,0,0,0,0,0,2024-25
Ganvoula,A,Pc,MON,7,5.5,5.5,0,0,0,0,0,0,0,2024-25
D'Ambrosio,D,B;Dd;Ds,MON,17,5.59,5.47,0,0,0,0,0,2,1,2024-25
Emerson Royal,D,B;Dd;Ds,MIL,17,5.62,5.47,0,0,0,0,0,5,0,2024-25
Giannetti L.,D,Dc,UDI,13,5.69,5.46,1,0,0,0,0,4,0,2024-25
Milinkovic-Savic V.,P,Por,TOR,37,6.3,5.45,0,42,0,4,0,3,0,2024-25
Danilo,D,B;Dd;Ds,JUV,8,5.44,5.44,0,0,0,0,1,2,0,2024-25
Akpa Akpro,C,M;C,MON,14,5.57,5.43,0,0,0,0,0,4,0,2024-25
Thiaw,D,Dc,MIL,22,5.75,5.43,0,0,0,0,0,2,0,2024-25
Magnani,D,Dc,VER,14,5.29,5.43,1,0,0,0,0,2,0,2024-25
Valentini N.,D,Dc,VER,14,5.61,5.43,0,0,0,0,0,3,1,2024-25
Barba,D,Ds;Dc,COM,6,5.42,5.42,0,0,0,0,0,0,0,2024-25
De Gea,P,Por,FIO,35,6.34,5.41,0,38,0,2,0,1,0,2024-25
Toure' I.s.,D,Dc,UDI,11,5.59,5.41,1,0,0,0,0,2,2,2024-25
Daniliuc,D,Dd;Dc,VER,14,5.39,5.39,0,0,0,0,0,0,0,2024-25
Svilar,P,Por,ROM,38,6.32,5.38,0,35,0,0,0,1,0,2024-25
Dawidowicz,D,Dc,VER,25,5.56,5.38,0,0,0,0,0,7,1,2024-25
Brorsson,D,Dc,MON,4,5.38,5.38,0,0,0,0,0,0,0,2024-25
Coulibaly W.,D,Dd;Ds;E,PAR,14,5.54,5.36,0,0,0,0,1,1,1,2024-25
Sagrado,D,Dd;E,VEN,3,5.5,5.33,0,0,0,0,0,1,0,2024-25
Carnesecchi,P,Por,ATA,34,6.34,5.32,0,34,0,0,0,1,0,2024-25
Niasse,C,M;C,VER,11,5.5,5.32,0,0,0,0,0,4,0,2024-25
Sommer,P,Por,INT,33,6.18,5.3,0,32,0,1,0,0,0,2024-25
Petagna,A,Pc,MON,7,5.36,5.29,0,0,0,0,0,1,0,2024-25
Scalvini,D,Dc,ATA,4,5.5,5.25,0,0,0,0,0,2,0,2024-25
Gendrey,D,Dd;E,LEC,2,5.25,5.25,0,0,0,0,0,0,0,2024-25
Ebosse,D,Ds;Dc,UDI,2,5.5,5.25,0,0,0,0,0,1,0,2024-25
Candela,D,Dd;E,VEN,14,5.46,5.25,0,0,0,0,0,2,0,2024-25
Dani Silva,C,M;C,VER,6,5.33,5.25,0,0,0,0,0,1,0,2024-25
Bonifazi,D,Dc,LEC,2,5.25,5.25,0,0,0,0,0,0,0,2024-25
Stankovic F.,P,Por,VEN,15,6.6,5.23,0,23,0,1,0,1,0,2024-25
Radu I.,P,Por,VEN,15,6.47,5.23,0,18,0,0,0,1,0,2024-25
Butez,P,Por,COM,18,6.22,5.22,0,18,0,0,0,0,0,2024-25
Di Gregorio,P,Por,JUV,33,6.15,5.18,0,32,0,0,0,0,0,2024-25
Terracciano,P,Por,FIO,3,6.17,5.17,0,3,0,0,0,0,0,2024-25
Osorio,D,Dc,PAR,3,5.17,5.17,0,0,0,0,0,0,0,2024-25
Cerri,A,Pc,COM,3,5.17,5.17,0,0,0,0,0,0,0,2024-25
Rui Patricio,P,Por,ATA,3,6.17,5.17,0,3,0,0,0,0,0,2024-25
Caprile,P,Por,CAG,22,6.2,5.16,0,23,0,0,0,0,0,2024-25
Maignan,P,Por,MIL,37,6.18,5.14,0,41,0,1,0,1,0,2024-25
Leali,P,Por,GEN,29,6.16,5.1,0,31,0,1,0,1,0,2024-25
Palacios T.,D,Dc,MON,6,5.25,5.08,0,0,0,0,0,2,0,2024-25
Skorupski,P,Por,BOL,27,6.17,5.04,0,33,0,1,0,1,0,2024-25
Bohinen,C,M;C,GEN,2,5.0,5.0,0,0,0,0,0,0,0,2024-25
Sportiello,P,Por,MIL,2,6.0,5.0,0,2,0,0,0,0,0,2024-25
Sazonov,D,Dc,EMP,1,5.0,5.0,0,0,0,0,0,0,0,2024-25
Perilli,P,Por,VER,2,6.0,5.0,0,2,0,0,0,0,0,2024-25
Bartesaghi,D,Ds;E,MIL,3,5.33,5.0,0,0,0,0,0,0,1,2024-25
Hermoso,D,Dc,ROM,4,5.12,4.88,0,0,0,0,0,0,1,2024-25
Ravaglia F.,P,Por,BOL,12,6.0,4.83,0,14,0,0,0,0,0,2024-25
Falcone,P,Por,LEC,38,6.26,4.79,0,58,0,1,0,2,0,2024-25
Suzuki,P,Por,PAR,37,6.22,4.76,0,53,0,0,0,0,1,2024-25
Braunoder,C,M;C,COM,4,5.12,4.75,0,0,0,0,0,1,1,2024-25
Turati,P,Por,MON,30,6.3,4.75,0,52,0,2,0,1,0,2024-25
Vasquez D.,P,Por,EMP,32,6.02,4.67,0,45,0,1,0,2,0,2024-25
Sava,P,Por,UDI,12,6.04,4.67,0,16,0,0,0,1,0,2024-25
Otoa,D,Dc,GEN,3,5.17,4.67,0,0,0,0,0,1,1,2024-25
Provedel,P,Por,LAZ,29,5.98,4.53,0,42,0,0,0,0,0,2024-25
Reina,P,Por,COM,12,5.75,4.5,0,14,0,0,0,0,1,2024-25
Jack,D,Ds;Dc,COM,1,5.0,4.5,0,0,0,0,0,1,0,2024-25
Montipo',P,Por,VER,36,6.19,4.44,0,64,0,1,0,0,0,2024-25
Lekovic,D,Dc,MON,6,4.75,4.42,0,0,0,0,0,0,0,2024-25
Okoye,P,Por,UDI,25,6.1,4.4,0,40,0,0,0,1,0,2024-25
Sherri,P,Por,CAG,7,5.86,4.29,0,11,0,0,0,0,0,2024-25
Scuffet,P,Por,NAP,14,5.89,4.18,0,24,0,0,0,0,0,2024-25
Gollini,P,Por,ROM,7,5.86,4.07,0,15,0,1,0,1,0,2024-25
Pizzignacco,P,Por,MON,9,6.06,3.94,0,17,0,0,0,0,0,2024-25
Audero,P,Por,COM,8,6.0,3.75,0,18,0,0,0,0,0,2024-25
Paleari,P,Por,TOR,1,6.5,3.5,0,3,0,0,0,0,0,2024-25
Silvestri,P,Por,EMP,5,5.7,3.5,0,11,0,0,0,0,0,2024-25
Seghetti,P,Por,EMP,1,6.5,3.5,0,3,0,0,0,0,0,2024-25
Alli,C,T,COM,1,4.5,3.5,0,0,0,0,0,0,1,2024-25
Joronen,P,Por,VEN,8,5.5,3.38,0,15,0,0,0,0,0,2024-25
Chichizola,P,Por,PAR,1,5.0,2.0,0,3,0,0,0,0,0,2024-25
Rossi F.,P,Por,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Hateboer,D,E,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Scamacca,A,Pc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Toure' E.,A,Pc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Bagnolini,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Ilic M.,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Corazza,D,Dd;Ds;E,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
El Azzouzi,C,M;C,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Radunovic,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
Hatzidiakos,D,Dd;Dc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2024-25
